Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
755,INDOFUU KARI-RAISU SUPAISU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B756,"" "",""+""),""+"", SUBSTITUTE(F756,"" "",""+"")), ""Link"")","CURRY, INDIAN CURRY",1500.0,1500.0,東京都杉並区荻窪5-16-20,OGIKUBO,861,https://tabelog.com/en/tokyo/A1319/A131906/13004379/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
756,GIMPA CHITEI YAZAWA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B757,"" "",""+""),""+"", SUBSTITUTE(F757,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),2500.0,2500.0,東京都葛飾区亀有1-27-8,KAMEARI,842,https://tabelog.com/en/tokyo/A1324/A132403/13003083/,"JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",2500.0
757,LA TABLE DE JOEL ROBUCHON,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B758,"" "",""+""),""+"", SUBSTITUTE(F758,"" "",""+"")), ""Link"")",FRENCH,9000.0,25000.0,東京都目黒区三田1-13-1 恵比寿ガーデンプレイス　シャトーレストラン　ジョエル・ロブション　１Ｆ,EBISU,837,https://tabelog.com/en/tokyo/A1303/A130302/13010725/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0
758,RAMITHIE,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B759,"" "",""+""),""+"", SUBSTITUTE(F759,"" "",""+"")), ""Link"")","BISTRO, FRENCH",,7000.0,東京都新宿区高田馬場2-9-12 柴原ビル　１Ｆ,TAKADANOBABA,828,https://tabelog.com/en/tokyo/A1305/A130503/13004131/,"JPY 6,000～JPY 7,999",-,7000.0
759,IRIYAKI SHIMOJIM MONZEN NO DAYA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B760,"" "",""+""),""+"", SUBSTITUTE(F760,"" "",""+"")), ""Link"")","UNAGI (EEL), SEAFOOD, JAPANESE CUISINE",9000.0,12500.0,東京都台東区下谷2-3-1,IRIYA,824,https://tabelog.com/en/tokyo/A1311/A131104/13152282/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0
760,KAERU SHOKUDOU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B761,"" "",""+""),""+"", SUBSTITUTE(F761,"" "",""+"")), ""Link"")","CURRY, CAKE",1500.0,,東京都豊島区池袋3-6-1 第2京花荘 1F,KANAMECHO,821,https://tabelog.com/en/tokyo/A1322/A132202/13030312/,-,"JPY 1,000～JPY 1,999",1500.0
761,UNAZEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B762,"" "",""+""),""+"", SUBSTITUTE(F762,"" "",""+"")), ""Link"")",UNAGI (EEL),5500.0,,東京都墨田区吾妻橋3-6-18,HONJO AZUMABASHI,807,https://tabelog.com/en/tokyo/A1312/A131203/13058979/,-,"JPY 5,000～JPY 5,999",5500.0
762,DARUMAYA MOCHIGASHITEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B763,"" "",""+""),""+"", SUBSTITUTE(F763,"" "",""+"")), ""Link"")","SWEETS, SHAVED ICE (SNOW CONE), JAPANESE SWEETS",1500.0,1500.0,東京都北区十条仲原1-3-6,JUJO,799,https://tabelog.com/en/tokyo/A1323/A132304/13008769/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
763,KOMUGITO KOUBO HAMADAYA SANGENJAYA HONTEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B764,"" "",""+""),""+"", SUBSTITUTE(F764,"" "",""+"")), ""Link"")",BREAD,,999.0,東京都世田谷区三軒茶屋2-17-11 グレイス三軒茶屋 1F,NISHI TAISHIDO,796,https://tabelog.com/en/tokyo/A1317/A131706/13005398/,～JPY 999,-,999.0
764,SHOKUDOU SHICHISAI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B765,"" "",""+""),""+"", SUBSTITUTE(F765,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,東京都中野区鷺宮3-1-12,TORITSU KASEI,779,https://tabelog.com/en/tokyo/A1321/A132104/13145418/,～JPY 999,～JPY 999,999.0
765,PATISSERIE DE BON COEUR  MUSASHI KOYAMA HONTEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B766,"" "",""+""),""+"", SUBSTITUTE(F766,"" "",""+"")), ""Link"")","CAKE, CAFE",,1500.0,東京都品川区小山3-11-2,MUSASHI KOYAMA,757,https://tabelog.com/en/tokyo/A1317/A131710/13032289/,"JPY 1,000～JPY 1,999",-,1500.0
766,RISTORANTINO RUBERO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B767,"" "",""+""),""+"", SUBSTITUTE(F767,"" "",""+"")), ""Link"")",ITALIAN,4500.0,9000.0,東京都品川区上大崎3-5-18,MEGURO,751,https://tabelog.com/en/tokyo/A1316/A131601/13045711/,"JPY 8,000～JPY 9,999","JPY 4,000～JPY 4,999",9000.0
767,KURAMU ANDO BONI-TOKAIBUS HIME NRAIKU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B768,"" "",""+""),""+"", SUBSTITUTE(F768,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,東京都杉並区方南2-21-21,HONANCHO,739,https://tabelog.com/en/tokyo/A1319/A131903/13219341/,～JPY 999,～JPY 999,999.0
768,RA PURESHU ZU KIOIMACHITEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B769,"" "",""+""),""+"", SUBSTITUTE(F769,"" "",""+"")), ""Link"")","CAKE, SWEETS , BREAD",1500.0,1500.0,東京都千代田区紀尾井町1-2 東京ガーデンテラス紀尾井町 4F,NAGATACHO,734,https://tabelog.com/en/tokyo/A1308/A130801/13198490/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
769,NAKASEI KOISHIKAWA TEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B770,"" "",""+""),""+"", SUBSTITUTE(F770,"" "",""+"")), ""Link"")","STEAK, HAMBURGER STEAK, YAKINIKU (BBQ BEEF)",3500.0,12500.0,東京都文京区小石川5-10-18,MYOGADANI,715,https://tabelog.com/en/tokyo/A1323/A132302/13152057/,"JPY 10,000～JPY 14,999","JPY 3,000～JPY 3,999",12500.0
770,SHINASOBA SAWADA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B771,"" "",""+""),""+"", SUBSTITUTE(F771,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,1500.0,東京都新宿区新宿1-12-1,SHINJUKU GYOEMMAE,695,https://tabelog.com/en/tokyo/A1304/A130402/13257218/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
771,BUDOUYA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B772,"" "",""+""),""+"", SUBSTITUTE(F772,"" "",""+"")), ""Link"")","INDIAN CURRY, IZAKAYA (TAVERN)",1500.0,4500.0,東京都千代田区鍛冶町1-3-10 MJ神田ビル 5F,KANDA,682,https://tabelog.com/en/tokyo/A1310/A131002/13036906/,"JPY 4,000～JPY 4,999","JPY 1,000～JPY 1,999",4500.0
772,JIN KOKKU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B773,"" "",""+""),""+"", SUBSTITUTE(F773,"" "",""+"")), ""Link"")","CURRY, INDIAN CURRY",1500.0,1500.0,東京都千代田区神田須田町1-2-3 山勝ビル 1F,AWAJICHO,680,https://tabelog.com/en/tokyo/A1310/A131002/13102075/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
773,PATHISURI KAKAO ETTO PAR I,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B774,"" "",""+""),""+"", SUBSTITUTE(F774,"" "",""+"")), ""Link"")","CAKE, SWEETS , CAFE",999.0,1500.0,東京都目黒区東山1-9-6,NAKA MEGURO,674,https://tabelog.com/en/tokyo/A1317/A131701/13039525/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
774,UME MURA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B775,"" "",""+""),""+"", SUBSTITUTE(F775,"" "",""+"")), ""Link"")","SWEETS, SHAVED ICE (SNOW CONE), JAPANESE SWEETS",999.0,999.0,東京都台東区浅草3-22-12,ASAKUSA,673,https://tabelog.com/en/tokyo/A1311/A131102/13008698/,～JPY 999,～JPY 999,999.0
775,BEKKARAI BUROTOHAIMU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B776,"" "",""+""),""+"", SUBSTITUTE(F776,"" "",""+"")), ""Link"")","BREAD, SWEETS , CAFE",1500.0,999.0,東京都世田谷区弦巻4-1-17,SAKURA SHIMMACHI,671,https://tabelog.com/en/tokyo/A1317/A131707/13001529/,～JPY 999,"JPY 1,000～JPY 1,999",1500.0
776,ARTISAN BOULANGER CUPIDO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B777,"" "",""+""),""+"", SUBSTITUTE(F777,"" "",""+"")), ""Link"")","BREAD, SANDWICH, SIDE DISHES, DELICATESSEN",999.0,999.0,東京都世田谷区奥沢3-45-2 1F,OKUSAWA,661,https://tabelog.com/en/tokyo/A1317/A131711/13035704/,～JPY 999,～JPY 999,999.0
777,KAMO CHUUKASOBA KAEDE,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B778,"" "",""+""),""+"", SUBSTITUTE(F778,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都八王子市明神町3-24-12 フィシオ京王八王子 1F,KEIO HACHIOJI,602,https://tabelog.com/en/tokyo/A1329/A132904/13261010/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
778,TEUCHI SOBA KIKUTANI SUGAMO HONTEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B779,"" "",""+""),""+"", SUBSTITUTE(F779,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),1500.0,1500.0,東京都豊島区巣鴨4-14-15,KOSHINZUKA,601,https://tabelog.com/en/tokyo/A1322/A132201/13127598/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
779,L'ATELIER MOTOZO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B780,"" "",""+""),""+"", SUBSTITUTE(F780,"" "",""+"")), ""Link"")","CAKE, CAFE",2500.0,2500.0,東京都目黒区東山3-1-4 ニューリバー東山　1Ｆ,IKEJIRI OHASHI,589,https://tabelog.com/en/tokyo/A1317/A131705/13199223/,"JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",2500.0
780,ISHI BASHI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B781,"" "",""+""),""+"", SUBSTITUTE(F781,"" "",""+"")), ""Link"")",UNAGI (EEL),12500.0,25000.0,東京都文京区水道2-4-29,EDOGAWABASHI,580,https://tabelog.com/en/tokyo/A1309/A130905/13003531/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
781,NOUKOU RAMEN KANAYA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B782,"" "",""+""),""+"", SUBSTITUTE(F782,"" "",""+"")), ""Link"")","RAMEN, TAIWAN STYLE MIXED NOODLES, TSUKEMEN",999.0,999.0,東京都杉並区堀ノ内1-3-13 ライオンズプラザ方南町 1-D,HONANCHO,528,https://tabelog.com/en/tokyo/A1319/A131903/13218139/,～JPY 999,～JPY 999,999.0
782,CHUUKASOBA KITSUNE,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B783,"" "",""+""),""+"", SUBSTITUTE(F783,"" "",""+"")), ""Link"")",RAMEN,999.0,,東京都世田谷区南烏山3-3-1,ROKA KOEN,495,https://tabelog.com/en/tokyo/A1318/A131809/13241588/,-,～JPY 999,999.0
783,L'AUTOMNE NAKANO TEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B784,"" "",""+""),""+"", SUBSTITUTE(F784,"" "",""+"")), ""Link"")","CAKE, CAFE, BREAD",1500.0,1500.0,東京都中野区江原町2-30-1,SHIN EGOTA,492,https://tabelog.com/en/tokyo/A1321/A132101/13118933/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
784,AN DI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B785,"" "",""+""),""+"", SUBSTITUTE(F785,"" "",""+"")), ""Link"")","VIETNAMESE, ASIAN CUISINE, ETHNIC CUISINE, WINE BAR",9000.0,12500.0,東京都渋谷区神宮前3-42-12 1F,GAIEMMAE,417,https://tabelog.com/en/tokyo/A1306/A130603/13209346/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0
785,JONTY ASH,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B786,"" "",""+""),""+"", SUBSTITUTE(F786,"" "",""+"")), ""Link"")",FRENCH,17500.0,35000.0,東京都港区白金台5-18-17 ゴールドフォレストビル2階,SHIROKANEDAI,361,https://tabelog.com/en/tokyo/A1316/A131602/13056132/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0
786,SONKA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B787,"" "",""+""),""+"", SUBSTITUTE(F787,"" "",""+"")), ""Link"")","BREAD, CAFE, SANDWICH",999.0,,東京都杉並区成田東2-33-9,MINAMI ASAGAYA,354,https://tabelog.com/en/tokyo/A1319/A131905/13174215/,-,～JPY 999,999.0
787,TOYO KEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B788,"" "",""+""),""+"", SUBSTITUTE(F788,"" "",""+"")), ""Link"")",YOSHOKU (JAPANESE STYLE WESTERN CUISINE),7000.0,17500.0,東京都港区元赤坂1-2-7 赤坂Kタワー 1F,AKASAKA MITSUKE,327,https://tabelog.com/en/tokyo/A1308/A130801/13164394/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
788,PEGASO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B789,"" "",""+""),""+"", SUBSTITUTE(F789,"" "",""+"")), ""Link"")",ITALIAN,9000.0,25000.0,東京都港区南青山7-12-12 ムジカーサ南青山 1F,HIRO O,325,https://tabelog.com/en/tokyo/A1307/A130703/13152248/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0
789,DOMINIQUE BOUCHET TOKYO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B790,"" "",""+""),""+"", SUBSTITUTE(F790,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,東京都中央区銀座1-5-6 銀座レンガ通り福神ビル 2F,GINZA ITCHOME,317,https://tabelog.com/en/tokyo/A1301/A130101/13183610/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
790,LE JARDIN DES SAVEURS,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B791,"" "",""+""),""+"", SUBSTITUTE(F791,"" "",""+"")), ""Link"")",FRENCH,9000.0,25000.0,東京都中央区銀座6-16-11 銀座山本ビル B１F,HIGASHI GINZA,301,https://tabelog.com/en/tokyo/A1301/A130101/13002341/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0
791,BURGAZ ADA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B792,"" "",""+""),""+"", SUBSTITUTE(F792,"" "",""+"")), ""Link"")","TURKISH, FRENCH, ITALIAN",,17500.0,東京都港区麻布十番3-7-4 麻布六堂　３Ｆ,AZABU JUBAN,260,https://tabelog.com/en/tokyo/A1307/A130702/13055381/,"JPY 15,000～JPY 19,999",-,17500.0
792,KIBUN ZUSHI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B793,"" "",""+""),""+"", SUBSTITUTE(F793,"" "",""+"")), ""Link"")",SUSHI,3500.0,,東京都台東区浅草1-17-10,ASAKUSA,244,https://tabelog.com/en/tokyo/A1311/A131102/13016811/,-,"JPY 3,000～JPY 3,999",3500.0
793,HAOHAO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B794,"" "",""+""),""+"", SUBSTITUTE(F794,"" "",""+"")), ""Link"")",CHINESE,,25000.0,東京都品川区西五反田3-8-14,FUDO MAE,193,https://tabelog.com/en/tokyo/A1317/A131710/13007471/,"JPY 20,000～JPY 29,999",-,25000.0
794,EMAN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B795,"" "",""+""),""+"", SUBSTITUTE(F795,"" "",""+"")), ""Link"")",SPAIN,9000.0,17500.0,東京都江東区白河1-3-6,KIYOSUMI SHIRAKAWA,184,https://tabelog.com/en/tokyo/A1313/A131303/13266919/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
795,FUKUJI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B796,"" "",""+""),""+"", SUBSTITUTE(F796,"" "",""+"")), ""Link"")",FUGU (PUFFERFISH),,55000.0,東京都中央区銀座5-11-13 幸田ビル 3Ｆ,HIGASHI GINZA,184,https://tabelog.com/en/tokyo/A1301/A130101/13004009/,"JPY 50,000～JPY 59,999",-,55000.0
796,ECHIGOYA WAKASA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B797,"" "",""+""),""+"", SUBSTITUTE(F797,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,,東京都墨田区千歳1-8-4,HAMACHO,175,https://tabelog.com/en/tokyo/A1312/A131201/13046248/,-,-,
797,MARUTA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B798,"" "",""+""),""+"", SUBSTITUTE(F798,"" "",""+"")), ""Link"")",EUROPEAN,25000.0,25000.0,東京都調布市深大寺北町1-20-1,NISHI CHOFU,173,https://tabelog.com/en/tokyo/A1326/A132601/13219686/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
798,HIROYUKI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B799,"" "",""+""),""+"", SUBSTITUTE(F799,"" "",""+"")), ""Link"")","JAPANESE CUISINE, CREATIVE, SEAFOOD",12500.0,25000.0,東京都中央区銀座4-10-1 HOLON-GINZA 6F,HIGASHI GINZA,172,https://tabelog.com/en/tokyo/A1301/A130101/13187102/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
799,SOBA OSAME,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B800,"" "",""+""),""+"", SUBSTITUTE(F800,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),5500.0,5500.0,東京都新宿区下落合3-21-5,MEJIRO,158,https://tabelog.com/en/tokyo/A1305/A130502/13283508/,"JPY 5,000～JPY 5,999","JPY 5,000～JPY 5,999",5500.0
800,CHAINIZU BEDDO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B801,"" "",""+""),""+"", SUBSTITUTE(F801,"" "",""+"")), ""Link"")",CHINESE,,25000.0,東京都渋谷区道玄坂2-23-13 渋谷デリタワー 2Ｆ,SHINSEN,158,https://tabelog.com/en/tokyo/A1303/A130301/13240037/,"JPY 20,000～JPY 29,999",-,25000.0
801,YAKITORI HARUKA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B802,"" "",""+""),""+"", SUBSTITUTE(F802,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), WINE BAR",,12500.0,東京都港区白金5-8-13 白金ハイツ 1F,SHIROKANE TAKANAWA,154,https://tabelog.com/en/tokyo/A1316/A131602/13247688/,"JPY 10,000～JPY 14,999",-,12500.0
802,OSTERIA SELVAGGINA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B803,"" "",""+""),""+"", SUBSTITUTE(F803,"" "",""+"")), ""Link"")",ITALIAN,7000.0,12500.0,東京都豊島区駒込3-2-7 リトル駒込 1F,KOMAGOME,152,https://tabelog.com/en/tokyo/A1323/A132301/13135740/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0
803,ＤＡ ＰＥＰＩ,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B804,"" "",""+""),""+"", SUBSTITUTE(F804,"" "",""+"")), ""Link"")",ITALIAN,,12500.0,東京都文京区千石4-25-6 荒井マンション 101,SUGAMO,146,https://tabelog.com/en/tokyo/A1323/A132301/13124157/,"JPY 10,000～JPY 14,999",-,12500.0
804,CRONY,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B805,"" "",""+""),""+"", SUBSTITUTE(F805,"" "",""+"")), ""Link"")",FRENCH,,25000.0,東京都港区東麻布1-20-3,AKABANEBASHI,144,https://tabelog.com/en/tokyo/A1314/A131401/13256097/,"JPY 20,000～JPY 29,999",-,25000.0
805,SUSHI YOSHIDA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B806,"" "",""+""),""+"", SUBSTITUTE(F806,"" "",""+"")), ""Link"")",SUSHI,,55000.0,東京都港区南麻布5-1-2 クラウディアビル 1F,HIRO O,129,https://tabelog.com/en/tokyo/A1307/A130703/13233400/,"JPY 50,000～JPY 59,999",-,55000.0
806,CIRPAS,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B807,"" "",""+""),""+"", SUBSTITUTE(F807,"" "",""+"")), ""Link"")",FRENCH,35000.0,35000.0,東京都港区白金台4-2-7 1F,SHIROKANEDAI,120,https://tabelog.com/en/tokyo/A1316/A131602/13278638/,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",35000.0
807,INO KANTONIZU NIHOMBASHI TAKASE,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B808,"" "",""+""),""+"", SUBSTITUTE(F808,"" "",""+"")), ""Link"")","CHINESE, SEAFOOD",9000.0,17500.0,東京都中央区日本橋堀留町1-8-11 人形町スクエア 1F,NINGYOCHO,108,https://tabelog.com/en/tokyo/A1302/A130204/13273526/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
808,ACID BRIANZA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B809,"" "",""+""),""+"", SUBSTITUTE(F809,"" "",""+"")), ""Link"")","FRENCH, INNOVATIVE, ORGANIC",12500.0,25000.0,東京都港区麻布十番2-17-8 パークIビル 1F,AZABU JUBAN,102,https://tabelog.com/en/tokyo/A1307/A130702/13272286/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
809,SANGUU BASHI ASAYA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B810,"" "",""+""),""+"", SUBSTITUTE(F810,"" "",""+"")), ""Link"")",UNAGI (EEL),,25000.0,東京都渋谷区代々木4-6-5 A&U 1F,SANGUBASHI,101,https://tabelog.com/en/tokyo/A1318/A131810/13289291/,"JPY 20,000～JPY 29,999",-,25000.0
810,SAKITA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B811,"" "",""+""),""+"", SUBSTITUTE(F811,"" "",""+"")), ""Link"")",SUSHI,17500.0,17500.0,東京都三鷹市下連雀1-9-17 Kビル 1F,INOKASHIRA KOEN,100,https://tabelog.com/en/tokyo/A1320/A132001/13216828/,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",17500.0
811,TATSUMI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B812,"" "",""+""),""+"", SUBSTITUTE(F812,"" "",""+"")), ""Link"")","ITALIAN, PASTA, INNOVATIVE",,35000.0,東京都港区白金6-16-41 ゼクス白金 2F,SHIROKANEDAI,99,https://tabelog.com/en/tokyo/A1316/A131602/13266170/,"JPY 30,000～JPY 39,999",-,35000.0
812,SUSHI HAYASHI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B813,"" "",""+""),""+"", SUBSTITUTE(F813,"" "",""+"")), ""Link"")",SUSHI,,12500.0,東京都杉並区高円寺北2-7-11,KOENJI,95,https://tabelog.com/en/tokyo/A1319/A131904/13238504/,"JPY 10,000～JPY 14,999",-,12500.0
813,NIHON RYOURI RYUUEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B814,"" "",""+""),""+"", SUBSTITUTE(F814,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,東京都中央区日本橋人形町2-10-11 KYOE PLAZA日本橋人形町 7F,NINGYOCHO,93,https://tabelog.com/en/tokyo/A1302/A130204/13258874/,"JPY 30,000～JPY 39,999",-,35000.0
814,SUSHI SHOU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B815,"" "",""+""),""+"", SUBSTITUTE(F815,"" "",""+"")), ""Link"")",SUSHI,,35000.0,東京都港区西麻布2-15-1 三澤ビル B1F,NOGIZAKA,89,https://tabelog.com/en/tokyo/A1306/A130602/13261175/,"JPY 30,000～JPY 39,999",-,35000.0
