Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
719,PORTA ROSSA,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B720,"" "",""+""),""+"", SUBSTITUTE(F720,"" "",""+"")), ""Link"")","ITALIAN, PASTA",3500.0,5500.0,京都府八幡市男山長沢23-9 101,KUZUHA,46,https://tabelog.com/en/kyoto/A2607/A260702/26006767/,"JPY 5,000～JPY 5,999","JPY 3,000～JPY 3,999",5500.0
720,NAKAE,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B721,"" "",""+""),""+"", SUBSTITUTE(F721,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), JAPANESE CUISINE, NOODLES",999.0,4500.0,京都府京都市下京区西七条赤社町32,TAMBAGUCHI,44,https://tabelog.com/en/kyoto/A2601/A260203/26010910/,"JPY 4,000～JPY 4,999",～JPY 999,4500.0
721,HOTEL DE OGAWA,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B722,"" "",""+""),""+"", SUBSTITUTE(F722,"" "",""+"")), ""Link"")",IZAKAYA (TAVERN),,12500.0,京都府京都市下京区西木屋町通四条下る船頭町230,GION SHIJO,34,https://tabelog.com/en/kyoto/A2601/A260201/26041273/,"JPY 10,000～JPY 14,999",-,12500.0
722,AN PEIJI,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B723,"" "",""+""),""+"", SUBSTITUTE(F723,"" "",""+"")), ""Link"")",FRENCH,12500.0,17500.0,京都府京都市伏見区中島樋ノ上町56,FUSHIMI,30,https://tabelog.com/en/kyoto/A2601/A260601/26029073/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
723,RESTAURANT DA CIRO,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B724,"" "",""+""),""+"", SUBSTITUTE(F724,"" "",""+"")), ""Link"")","ITALIAN, INNOVATIVE",7000.0,17500.0,京都府京都市東山区祇園町北側266 井澤ビル 5F,GION SHIJO,23,https://tabelog.com/en/kyoto/A2601/A260301/26038918/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
724,DASHIRYO JIFU,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B725,"" "",""+""),""+"", SUBSTITUTE(F725,"" "",""+"")), ""Link"")",NOODLES,1500.0,,京都府京都市左京区一乗寺樋之口町27 コーポラス禅 1F,ICHIJOJI,22,https://tabelog.com/en/kyoto/A2601/A260303/26035446/,-,"JPY 1,000～JPY 1,999",1500.0
725,MIYAGAWACHOU HOTTA,3.59,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B726,"" "",""+""),""+"", SUBSTITUTE(F726,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市東山区宮川筋6-359-4,KIYOMIZU GOJO,21,https://tabelog.com/en/kyoto/A2601/A260201/26039499/,"JPY 20,000～JPY 29,999",-,25000.0
726,NAMAE NO NAI RAMEN YA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B727,"" "",""+""),""+"", SUBSTITUTE(F727,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,1500.0,京都府京都市中京区恵比須町534-31 CEO木屋町ビル B1F,SANJO,754,https://tabelog.com/en/kyoto/A2601/A260202/26026032/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
727,MENSHOU ICHIRYUU MAMBAI KAWARAMACHI TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B728,"" "",""+""),""+"", SUBSTITUTE(F728,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,京都府京都市中京区大黒町71 ワールド会館 1F,SANJO,485,https://tabelog.com/en/kyoto/A2601/A260301/26033041/,～JPY 999,～JPY 999,999.0
728,RAMEN FUJI KYOTOHONTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B729,"" "",""+""),""+"", SUBSTITUTE(F729,"" "",""+"")), ""Link"")","RAMEN, DUMPLINGS",999.0,999.0,京都府京都市南区東九条南石田町111-1,JUJO,480,https://tabelog.com/en/kyoto/A2601/A260604/26002300/,～JPY 999,～JPY 999,999.0
729,KYOUTO SENMARU SHAKARIKI MURASAKI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B730,"" "",""+""),""+"", SUBSTITUTE(F730,"" "",""+"")), ""Link"")",RAMEN,1500.0,999.0,京都府京都市下京区烏丸通七条下る東塩小路町721-1 京都タワービル B1F,KYOTO,457,https://tabelog.com/en/kyoto/A2601/A260101/26028816/,～JPY 999,"JPY 1,000～JPY 1,999",1500.0
730,SAGANO YU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B731,"" "",""+""),""+"", SUBSTITUTE(F731,"" "",""+"")), ""Link"")","CAFE, PANCAKE, PASTA",1500.0,1500.0,京都府京都市右京区嵯峨天龍寺今堀町4-3,RANDEN SAGA,456,https://tabelog.com/en/kyoto/A2601/A260403/26005250/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
731,CHUUKASOBA MASUTANI KITASHIRAKAWA BETTO TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B732,"" "",""+""),""+"", SUBSTITUTE(F732,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市左京区北白川久保田町26,MOTOTANAKA,448,https://tabelog.com/en/kyoto/A2601/A260302/26001839/,～JPY 999,～JPY 999,999.0
732,KISSHOU KARYOU GIONHONTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B733,"" "",""+""),""+"", SUBSTITUTE(F733,"" "",""+"")), ""Link"")","CAFE, SWEETS",1500.0,1500.0,京都府京都市東山区石橋町306,HIGASHIYAMA,448,https://tabelog.com/en/kyoto/A2601/A260301/26025412/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
733,ARABIKA KYOUTO ARASHIYAMA ARASHIYAMA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B734,"" "",""+""),""+"", SUBSTITUTE(F734,"" "",""+"")), ""Link"")",COFFEE STAND,999.0,999.0,京都府京都市右京区嵯峨天龍寺芒ノ馬場町3-47,ARASHIYAMA,429,https://tabelog.com/en/kyoto/A2601/A260403/26025913/,～JPY 999,～JPY 999,999.0
734,RAMEN SOU CHIKYUUKIBO DE KANGAERO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B735,"" "",""+""),""+"", SUBSTITUTE(F735,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,京都府京都市伏見区撞木町1153-9,FUSHIMI,424,https://tabelog.com/en/kyoto/A2601/A260601/26009396/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
735,RAMEN HI HA MATA NOBORU FUSHIMINARIEKIMAEHONTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B736,"" "",""+""),""+"", SUBSTITUTE(F736,"" "",""+"")), ""Link"")","RAMEN, KARA-AGE (DEEP-FRIED CHICKEN), TSUKEMEN",999.0,999.0,京都府京都市伏見区深草一ノ坪38-15,FUSHIMI INARI,418,https://tabelog.com/en/kyoto/A2601/A260601/26026153/,～JPY 999,～JPY 999,999.0
736,RA-MEN DAIEI HON TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B737,"" "",""+""),""+"", SUBSTITUTE(F737,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市南区東九条西明田町20,KUJO,412,https://tabelog.com/en/kyoto/A2601/A260101/26003542/,～JPY 999,～JPY 999,999.0
737,CAFE MARBLE  BUKKOJITEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B738,"" "",""+""),""+"", SUBSTITUTE(F738,"" "",""+"")), ""Link"")","TRADITIONAL CAFÉ, CAKE",1500.0,1500.0,京都府京都市下京区仏光寺通高倉東入ル西前町378,SHIJO,347,https://tabelog.com/en/kyoto/A2601/A260201/26005355/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
738,CAFE KOCSI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B739,"" "",""+""),""+"", SUBSTITUTE(F739,"" "",""+"")), ""Link"")","BREAD, CAFE",1500.0,1500.0,京都府京都市中京区福長町123 黄瀬ビル 2F,KYOTO SHIYAKUSHO MAE,311,https://tabelog.com/en/kyoto/A2601/A260202/26000167/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
739,KADEN KYOUAME GION KOISHI GIONHONTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B740,"" "",""+""),""+"", SUBSTITUTE(F740,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SHAVED ICE (SNOW CONE), CAFE",1500.0,1500.0,京都府京都市東山区祇園町北側 286-2,GION SHIJO,308,https://tabelog.com/en/kyoto/A2601/A260301/26006689/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
740,KYOUHYOUKA TSURARA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B741,"" "",""+""),""+"", SUBSTITUTE(F741,"" "",""+"")), ""Link"")",SHAVED ICE (SNOW CONE),1500.0,,京都府京都市中京区西ノ京内畑町22,NIJO,285,https://tabelog.com/en/kyoto/A2601/A260203/26032721/,-,"JPY 1,000～JPY 1,999",1500.0
741,SARYOU SUISEN TAKATSUJI HONTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B742,"" "",""+""),""+"", SUBSTITUTE(F742,"" "",""+"")), ""Link"")",SWEETS,1500.0,,京都府京都市下京区高辻通東洞院東入稲荷町521 京都高辻ビル 1F,SHIJO,279,https://tabelog.com/en/kyoto/A2601/A260201/26020625/,-,"JPY 1,000～JPY 1,999",1500.0
742,RA-MEN SOUBOU PAKO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B743,"" "",""+""),""+"", SUBSTITUTE(F743,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, DUMPLINGS",999.0,999.0,京都府京都市右京区西院六反田町31-6,NISHIKYOGOKU,278,https://tabelog.com/en/kyoto/A2601/A260401/26001736/,～JPY 999,～JPY 999,999.0
743,OGAWA COFFEE  KYOTOEKITEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B744,"" "",""+""),""+"", SUBSTITUTE(F744,"" "",""+"")), ""Link"")","CAFE, TRADITIONAL CAFÉ",999.0,999.0,京都府京都市下京区東塩小路町地下鉄京都駅 コトチカ京都,KYOTO,270,https://tabelog.com/en/kyoto/A2601/A260101/26021764/,～JPY 999,～JPY 999,999.0
744,SUMIBI TO WINE KYOTO EKIMAE TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B745,"" "",""+""),""+"", SUBSTITUTE(F745,"" "",""+"")), ""Link"")","BARU (SPANISH STYLE BAR), ITALIAN",,4500.0,京都府京都市下京区飴屋町241-1,KYOTO,251,https://tabelog.com/en/kyoto/A2601/A260101/26028219/,"JPY 4,000～JPY 4,999",-,4500.0
745,KAIKADO CAFE,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B746,"" "",""+""),""+"", SUBSTITUTE(F746,"" "",""+"")), ""Link"")",CAFE,1500.0,1500.0,京都府京都市下京区河原町通七条上ル住吉町352,SHICHIJO,248,https://tabelog.com/en/kyoto/A2601/A260101/26027350/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
746,CASTELLA DO PAULO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B747,"" "",""+""),""+"", SUBSTITUTE(F747,"" "",""+"")), ""Link"")","CAFE, SWEETS",1500.0,,京都府京都市上京区馬喰町897 蔵A,KITANO HAKUBAICHO,224,https://tabelog.com/en/kyoto/A2601/A260501/26025402/,-,"JPY 1,000～JPY 1,999",1500.0
747,TOKOTONTO RIKOTOKOTO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B748,"" "",""+""),""+"", SUBSTITUTE(F748,"" "",""+"")), ""Link"")",RAMEN,999.0,,京都府京都市南区西九条比永城町26-2,TOJI,216,https://tabelog.com/en/kyoto/A2601/A260604/26035366/,-,～JPY 999,999.0
748,KISSA ZOU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B749,"" "",""+""),""+"", SUBSTITUTE(F749,"" "",""+"")), ""Link"")",TRADITIONAL CAFÉ,999.0,,京都府京都市上京区三丁町440-3,IMADEGAWA,213,https://tabelog.com/en/kyoto/A2601/A260202/26032251/,-,～JPY 999,999.0
749,ROAN KIKUNOI KIYAMACHI TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B750,"" "",""+""),""+"", SUBSTITUTE(F750,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,京都府京都市下京区木屋町通四条下ル斉藤町118,GION SHIJO,196,https://tabelog.com/en/kyoto/A2601/A260201/26000766/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
750,SAKENO ATEYA JIJIBABA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B751,"" "",""+""),""+"", SUBSTITUTE(F751,"" "",""+"")), ""Link"")","DINING BAR, CREATIVE, IZAKAYA (TAVERN)",,3500.0,京都府京都市下京区七条通烏丸西入ル東境町180 リド飲食街内,KYOTO,194,https://tabelog.com/en/kyoto/A2601/A260101/26004778/,"JPY 3,000～JPY 3,999",-,3500.0
751,CHOCOLATERIE HISASHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B752,"" "",""+""),""+"", SUBSTITUTE(F752,"" "",""+"")), ""Link"")",CHOCOLATE,,,京都府京都市東山区夷町166-16,HIGASHIYAMA,187,https://tabelog.com/en/kyoto/A2601/A260301/26030624/,-,-,
752,NAKAGAWA SHOKUDOU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B753,"" "",""+""),""+"", SUBSTITUTE(F753,"" "",""+"")), ""Link"")","CHINESE, RAMEN, IZAKAYA (TAVERN)",999.0,999.0,京都府京都市伏見区竹田中内畑町171 第2コーポ森崎 1F,TAKEDA,182,https://tabelog.com/en/kyoto/A2601/A260601/26034311/,～JPY 999,～JPY 999,999.0
753,CAFE ARRIETTY,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B754,"" "",""+""),""+"", SUBSTITUTE(F754,"" "",""+"")), ""Link"")","CAFE, CURRY, PANCAKE",1500.0,,京都府京都市東山区妙法院前側町451-1,SHICHIJO,176,https://tabelog.com/en/kyoto/A2601/A260304/26023351/,-,"JPY 1,000～JPY 1,999",1500.0
754,KYORYORI KIYOJIROU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B755,"" "",""+""),""+"", SUBSTITUTE(F755,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,12500.0,京都府京都市中京区宗林町92,NIJOJO MAE,172,https://tabelog.com/en/kyoto/A2601/A260203/26017844/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0
755,NAKAMURA GENERAL STORE,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B756,"" "",""+""),""+"", SUBSTITUTE(F756,"" "",""+"")), ""Link"")",SWEETS,,,京都府京都市中京区室町押小路西入ル蛸薬師町293-1,KARASUMA OIKE,164,https://tabelog.com/en/kyoto/A2601/A260202/26021739/,-,-,
756,GION NIKUTEI SHIN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B757,"" "",""+""),""+"", SUBSTITUTE(F757,"" "",""+"")), ""Link"")","BEEF DISHES, JAPANESE CUISINE, STEAK",2500.0,12500.0,京都府京都市東山区新橋通大和大路東入二丁目清本町366-2,GION SHIJO,158,https://tabelog.com/en/kyoto/A2601/A260301/26033192/,"JPY 10,000～JPY 14,999","JPY 2,000～JPY 2,999",12500.0
757,CAVE DE K,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B758,"" "",""+""),""+"", SUBSTITUTE(F758,"" "",""+"")), ""Link"")","WINE BAR, PANCAKE",,,京都府京都市中京区木屋町二条東入ル ヴァルズビル1F,KYOTO SHIYAKUSHO MAE,144,https://tabelog.com/en/kyoto/A2601/A260202/26023531/,-,-,
758,CAFE LEC COURT,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B759,"" "",""+""),""+"", SUBSTITUTE(F759,"" "",""+"")), ""Link"")","CAFE, EUROPEAN, SIDE DISHES, DELICATESSEN",3500.0,1500.0,京都府京都市中京区河原町二条南入ル一之船入町53 京都ホテルオークラ　１Ｆ,KYOTO SHIYAKUSHO MAE,136,https://tabelog.com/en/kyoto/A2601/A260202/26001501/,"JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",3500.0
759,SHIGETSU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B760,"" "",""+""),""+"", SUBSTITUTE(F760,"" "",""+"")), ""Link"")",JAPANESE CUISINE,3500.0,,京都府京都市右京区嵯峨天龍寺芒ノ馬場町68,ARASHIYAMA TOROKKO STATION,122,https://tabelog.com/en/kyoto/A2601/A260403/26000923/,-,"JPY 3,000～JPY 3,999",3500.0
760,TO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B761,"" "",""+""),""+"", SUBSTITUTE(F761,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), CREATIVE",,3500.0,京都府京都市中京区御池高田町500 ポポラーレ御池 1F,KARASUMA OIKE,107,https://tabelog.com/en/kyoto/A2601/A260202/26033783/,"JPY 3,000～JPY 3,999",-,3500.0
761,SOBASHUBOU ICHII,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B762,"" "",""+""),""+"", SUBSTITUTE(F762,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), SOBA (BUCKWHEAT NOODLES), TEMPURA",1500.0,3500.0,京都府京都市北区平野宮西町62,KITANO HAKUBAICHO,95,https://tabelog.com/en/kyoto/A2601/A260501/26026908/,"JPY 3,000～JPY 3,999","JPY 1,000～JPY 1,999",3500.0
762,KIZAHASHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B763,"" "",""+""),""+"", SUBSTITUTE(F763,"" "",""+"")), ""Link"")",JAPANESE CUISINE,5500.0,12500.0,京都府京都市下京区東塩小路町680 THE THOUSAND KYOTO 2F,KYOTO,83,https://tabelog.com/en/kyoto/A2601/A260101/26031800/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0
763,TEUCHI SOBA FUJIMURA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B764,"" "",""+""),""+"", SUBSTITUTE(F764,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),1500.0,2500.0,京都府京都市山科区東野舞台町38-4,NAGITSUJI,82,https://tabelog.com/en/kyoto/A2601/A260603/26029187/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
764,KYOURYOURI IRIFUNE,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B765,"" "",""+""),""+"", SUBSTITUTE(F765,"" "",""+"")), ""Link"")",JAPANESE CUISINE,9000.0,17500.0,京都府京都市中京区河原町二条南入ル一之船入町537-4 ホテルオークラ京都 6F,KYOTO SHIYAKUSHO MAE,82,https://tabelog.com/en/kyoto/A2601/A260203/26001499/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
765,OUCHI KAPPOU AYATOMI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B766,"" "",""+""),""+"", SUBSTITUTE(F766,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,7000.0,京都府京都市下京区綾小路通富小路東入ル塩屋町68,KYOTO KAWARAMACHI,78,https://tabelog.com/en/kyoto/A2601/A260201/26027169/,"JPY 6,000～JPY 7,999",-,7000.0
766,MESCITA PANE E VINO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B767,"" "",""+""),""+"", SUBSTITUTE(F767,"" "",""+"")), ""Link"")","ITALIAN, STEAK, DINING BAR",,12500.0,京都府京都市中京区錦小路室町西入る天神山町277 K−AN 1F,KARASUMA,75,https://tabelog.com/en/kyoto/A2601/A260202/26025955/,"JPY 10,000～JPY 14,999",-,12500.0
767,SHUNKASHUUTOU ZAKOYA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B768,"" "",""+""),""+"", SUBSTITUTE(F768,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD",4500.0,7000.0,京都府京都府京都市中京区東洞院三条下ル三文字町200 ミックナカムラ 2Ｆ,KARASUMA OIKE,69,https://tabelog.com/en/kyoto/A2601/A260202/26029159/,"JPY 6,000～JPY 7,999","JPY 4,000～JPY 4,999",7000.0
768,USUYA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B769,"" "",""+""),""+"", SUBSTITUTE(F769,"" "",""+"")), ""Link"")","JAPANESE CUISINE, UNAGI (EEL)",2500.0,3500.0,京都府京都市中京区三条通大宮西入上瓦町58,NIJOJO MAE,68,https://tabelog.com/en/kyoto/A2601/A260203/26026200/,"JPY 3,000～JPY 3,999","JPY 2,000～JPY 2,999",3500.0
769,RYORIYA JIZAI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B770,"" "",""+""),""+"", SUBSTITUTE(F770,"" "",""+"")), ""Link"")","CREATIVE, TEPPANYAKI, STEAK",3500.0,7000.0,京都府京都市中京区三条通富小路西入ル中之町12-3,KYOTO SHIYAKUSHO MAE,65,https://tabelog.com/en/kyoto/A2601/A260202/26034204/,"JPY 6,000～JPY 7,999","JPY 3,000～JPY 3,999",7000.0
770,OSTERIA SEMPRE,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B771,"" "",""+""),""+"", SUBSTITUTE(F771,"" "",""+"")), ""Link"")",ITALIAN,,4500.0,京都府京都市中京区坂井町458-2,KYOTO KAWARAMACHI,35,https://tabelog.com/en/kyoto/A2601/A260201/26026681/,"JPY 4,000～JPY 4,999",-,4500.0
771,EN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B772,"" "",""+""),""+"", SUBSTITUTE(F772,"" "",""+"")), ""Link"")","JAPANESE CUISINE, CREATIVE",12500.0,17500.0,京都府京都市上京区烏丸一条下ル龍前町589,IMADEGAWA,35,https://tabelog.com/en/kyoto/A2601/A260202/26000475/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
772,MASION DE CHARCUTERIE M,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B773,"" "",""+""),""+"", SUBSTITUTE(F773,"" "",""+"")), ""Link"")","SIDE DISHES, DELICATESSEN, FRENCH",999.0,,京都府京都市左京区岡崎円勝寺町91-66,HIGASHIYAMA,33,https://tabelog.com/en/kyoto/A2601/A260301/26037909/,-,～JPY 999,999.0
773,SINCRONIA DI SHINJI HARADA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B774,"" "",""+""),""+"", SUBSTITUTE(F774,"" "",""+"")), ""Link"")",ITALIAN,4500.0,17500.0,京都府京都市中京区東洞院通御池上ル船屋町420 ザ ロイヤルパークホテル アイコニック 京都 1F,KARASUMA OIKE,32,https://tabelog.com/en/kyoto/A2601/A260202/26037374/,"JPY 15,000～JPY 19,999","JPY 4,000～JPY 4,999",17500.0
774,GION YAMAGISHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B775,"" "",""+""),""+"", SUBSTITUTE(F775,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD, TEMPURA",5500.0,25000.0,京都府京都市東山区祇園町南側570-154,GION SHIJO,31,https://tabelog.com/en/kyoto/A2601/A260301/26039228/,"JPY 20,000～JPY 29,999","JPY 5,000～JPY 5,999",25000.0
775,DAISHIME,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B776,"" "",""+""),""+"", SUBSTITUTE(F776,"" "",""+"")), ""Link"")","SEAFOOD, IZAKAYA (TAVERN)",,9000.0,京都府京都市下京区朱雀宝蔵町44,UMEKOJI KYOTONISHI,26,https://tabelog.com/en/kyoto/A2601/A260203/26033421/,"JPY 8,000～JPY 9,999",-,9000.0
776,KYOUTO SANJOU YAMAHEI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B777,"" "",""+""),""+"", SUBSTITUTE(F777,"" "",""+"")), ""Link"")","JAPANESE CUISINE, FRENCH",9000.0,17500.0,京都府京都市中京区三条油小路西入ル橋東詰町27,NIJOJO MAE,26,https://tabelog.com/en/kyoto/A2601/A260203/26032625/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
777,MINORIKO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B778,"" "",""+""),""+"", SUBSTITUTE(F778,"" "",""+"")), ""Link"")","JAPANESE CUISINE, NIHONSHU (JAPANESE SAKE)",,12500.0,京都府京都市中京区押小路通衣棚西入上妙覚寺町208-6,KARASUMA OIKE,25,https://tabelog.com/en/kyoto/A2601/A260202/26027598/,"JPY 10,000～JPY 14,999",-,12500.0
