Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
794,KAITENZUSHI TORITON ATSUBETSU TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B795,"" "",""+""),""+"", SUBSTITUTE(F795,"" "",""+"")), ""Link"")",KAITEN SUSHI (CONVEYOR BELT SUSHI),1500.0,2500.0,北海道札幌市厚別区厚別東4条3-3-1,SHINRINKOEN,193,https://tabelog.com/en/hokkaido/A0101/A010302/1001891/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
795,YAMAARASHI TENJOUTENGE RYUUGA DOKUSON,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B796,"" "",""+""),""+"", SUBSTITUTE(F796,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,999.0,北海道札幌市南区藤野3条2-1-52,-,190,https://tabelog.com/en/hokkaido/A0101/A010305/1037836/,～JPY 999,"JPY 1,000～JPY 1,999",1500.0
796,KIMURA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B797,"" "",""+""),""+"", SUBSTITUTE(F797,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),1500.0,,北海道小樽市幸3-16-8,OTARU,188,https://tabelog.com/en/hokkaido/A0106/A010601/1026047/,-,"JPY 1,000～JPY 1,999",1500.0
797,TEPPANYAKI MITSUI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B798,"" "",""+""),""+"", SUBSTITUTE(F798,"" "",""+"")), ""Link"")","TEPPANYAKI, OKONOMIYAKI (JAPANESE SAVORY PANCAKE), HAMBURGER STEAK",,5500.0,北海道札幌市中央区南三条西7-7-2 1F,SHISEIKAN SHOGAKKO MAE,187,https://tabelog.com/en/hokkaido/A0101/A010102/1036288/,"JPY 5,000～JPY 5,999",-,5500.0
798,TAISHUU CHUUKA CHIMMAN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B799,"" "",""+""),""+"", SUBSTITUTE(F799,"" "",""+"")), ""Link"")","RAMEN, CHINESE, CAFETERIA",999.0,1500.0,北海道札幌市北区北10条西4-1-70,KITA JUNI JO,187,https://tabelog.com/en/hokkaido/A0101/A010201/1006789/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
799,KAISEN DOKORO SAKANAYA NO DAI DOKORO BETTEI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B800,"" "",""+""),""+"", SUBSTITUTE(F800,"" "",""+"")), ""Link"")",KAISEN-DON (SEAFOOD BOWL),4500.0,,北海道札幌市中央区南3条東1-6 のれん横丁 1Ｆ,HOSUI SUSUKINO,185,https://tabelog.com/en/hokkaido/A0101/A010102/1029727/,-,"JPY 4,000～JPY 4,999",4500.0
800,FURANO CHIZU KOUBOU AISU MIRUKU KOUBOU,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B801,"" "",""+""),""+"", SUBSTITUTE(F801,"" "",""+"")), ""Link"")","GELATO,ICE CREAM",,999.0,北海道富良野市中五区 富良野チーズ工房,FURANO,182,https://tabelog.com/en/hokkaido/A0104/A010403/1007772/,～JPY 999,-,999.0
801,HORUMON YAKINIKU KIMUCHI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B802,"" "",""+""),""+"", SUBSTITUTE(F802,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), KOREAN COLD NOODLES",,5500.0,北海道札幌市中央区南三条西6 狸小路市場,SHISEIKAN SHOGAKKO MAE,181,https://tabelog.com/en/hokkaido/A0101/A010103/1019191/,"JPY 5,000～JPY 5,999",-,5500.0
802,MARUMI KO-HI SUTANDO SHITATTESAPPORO TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B803,"" "",""+""),""+"", SUBSTITUTE(F803,"" "",""+"")), ""Link"")","COFFEE STAND, SOFT SERVE ICE CREAM",999.0,999.0,北海道札幌市中央区北2条西3-1-7 札幌フコク生命越山ビルSITATTE SAPPORO B1F,SAPPORO,180,https://tabelog.com/en/hokkaido/A0101/A010101/1054987/,～JPY 999,～JPY 999,999.0
803,UNI SEMMON TEN YOICHIYA YOICHI JIKKEN TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B804,"" "",""+""),""+"", SUBSTITUTE(F804,"" "",""+"")), ""Link"")","KAISEN-DON (SEAFOOD BOWL), SEAFOOD, JAPANESE CUISINE",3500.0,3500.0,北海道余市郡余市町大川町7-29-4,YOICHI,180,https://tabelog.com/en/hokkaido/A0106/A010602/1061353/,"JPY 3,000～JPY 3,999","JPY 3,000～JPY 3,999",3500.0
804,TEMBOU,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B805,"" "",""+""),""+"", SUBSTITUTE(F805,"" "",""+"")), ""Link"")","CHINESE, RAMEN",999.0,999.0,北海道札幌市中央区南二条東2-1-1 エクセレントハウス東 1F,BUS CENTER MAE,172,https://tabelog.com/en/hokkaido/A0101/A010102/1002890/,～JPY 999,～JPY 999,999.0
805,TIM WOK,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B806,"" "",""+""),""+"", SUBSTITUTE(F806,"" "",""+"")), ""Link"")","CHINESE, BARU (SPANISH STYLE BAR)",,7000.0,北海道札幌市中央区南2条西8-4-3-1 TANUHACHI GARDEN 1F,NISHI HATCHOME,162,https://tabelog.com/en/hokkaido/A0101/A010103/1047753/,"JPY 6,000～JPY 7,999",-,7000.0
806,MOLIERE CAFE FUTTE MO HARETE MO,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B807,"" "",""+""),""+"", SUBSTITUTE(F807,"" "",""+"")), ""Link"")",CAFE,4500.0,3500.0,北海道札幌市中央区北4条西6丁目3-3 六花亭 9F,SAPPORO,161,https://tabelog.com/en/hokkaido/A0101/A010101/1049297/,"JPY 3,000～JPY 3,999","JPY 4,000～JPY 4,999",4500.0
807,RAMEN HAKKE,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B808,"" "",""+""),""+"", SUBSTITUTE(F808,"" "",""+"")), ""Link"")","RAMEN, DONBURI (RICE BOWL), CHAMPON NOODLE SOUP",999.0,999.0,北海道札幌市北区新川3条11丁目10-21 竹中ビル 1F,SHINKAWA,161,https://tabelog.com/en/hokkaido/A0101/A010201/1042223/,～JPY 999,～JPY 999,999.0
808,ISHIDA KOHI TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B809,"" "",""+""),""+"", SUBSTITUTE(F809,"" "",""+"")), ""Link"")",CAFE,1500.0,999.0,北海道札幌市北区北16条西3-1-18,KITA JUHACHI JO,160,https://tabelog.com/en/hokkaido/A0101/A010201/1035768/,～JPY 999,"JPY 1,000～JPY 1,999",1500.0
809,TORAPISUTO SHUUDOUIN BAITEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B810,"" "",""+""),""+"", SUBSTITUTE(F810,"" "",""+"")), ""Link"")","SWEETS , GELATO,ICE CREAM, SOFT SERVE ICE CREAM",,,北海道北斗市三ツ石392,OSHIMA TOBETSU,160,https://tabelog.com/en/hokkaido/A0105/A010502/1028487/,-,-,
810,MENYA NANABEE SUSUKINO TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B811,"" "",""+""),""+"", SUBSTITUTE(F811,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, CHINESE",,1500.0,北海道札幌市中央区南六条西4-11 Cビル 1F,SUSUKINO,158,https://tabelog.com/en/hokkaido/A0101/A010103/1065321/,"JPY 1,000～JPY 1,999",-,1500.0
811,BOULANGERIE ANGE,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B812,"" "",""+""),""+"", SUBSTITUTE(F812,"" "",""+"")), ""Link"")","BREAD, SWEETS",,999.0,北海道札幌市中央区南19条西14-2-7 仲通り南向き,ROPEWAY IRIGUCHI,157,https://tabelog.com/en/hokkaido/A0101/A010104/1003257/,～JPY 999,-,999.0
812,SIO SYUJI HIJIKURO,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B813,"" "",""+""),""+"", SUBSTITUTE(F813,"" "",""+"")), ""Link"")","FRENCH, YOSHOKU (JAPANESE STYLE WESTERN CUISINE), CREATIVE",3500.0,9000.0,北海道札幌市中央区南2条西23丁目1-1 テイストビル1Ｆ,MARUYAMA KOEN,152,https://tabelog.com/en/hokkaido/A0101/A010105/1027630/,"JPY 8,000～JPY 9,999","JPY 3,000～JPY 3,999",9000.0
813,GELATERIA GEREAM NISHI NO TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B814,"" "",""+""),""+"", SUBSTITUTE(F814,"" "",""+"")), ""Link"")","GELATO,ICE CREAM, SWEETS , CAFE",999.0,999.0,北海道札幌市西区西野3条7丁目5-11-3,HASSAMU MINAMI,147,https://tabelog.com/en/hokkaido/A0101/A010204/1028526/,～JPY 999,～JPY 999,999.0
814,KATO U RAMEN TSUKISAMUTEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B815,"" "",""+""),""+"", SUBSTITUTE(F815,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,北海道札幌市豊平区月寒東三条3丁目1-1,SHIROISHI,146,https://tabelog.com/en/hokkaido/A0101/A010303/1000506/,～JPY 999,～JPY 999,999.0
815,OUSHOU RAMEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B816,"" "",""+""),""+"", SUBSTITUTE(F816,"" "",""+"")), ""Link"")","RAMEN, DUMPLINGS",999.0,999.0,北海道札幌市東区東苗穂六条2-1,KANJO DORI HIGASHI,145,https://tabelog.com/en/hokkaido/A0101/A010202/1011807/,～JPY 999,～JPY 999,999.0
816,SHOURYUU,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B817,"" "",""+""),""+"", SUBSTITUTE(F817,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,北海道江別市元町11,TAKASAGO,141,https://tabelog.com/en/hokkaido/A0107/A010703/1012118/,～JPY 999,～JPY 999,999.0
817,MENNO YAMASHITA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B818,"" "",""+""),""+"", SUBSTITUTE(F818,"" "",""+"")), ""Link"")",RAMEN,999.0,,北海道札幌市白石区栄通18-10-16 はまなすビル 1F,NANGO JUHATCHOME,140,https://tabelog.com/en/hokkaido/A0101/A010301/1066923/,-,～JPY 999,999.0
818,FURANO JINGISUKAN HITSUJINOOKA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B819,"" "",""+""),""+"", SUBSTITUTE(F819,"" "",""+"")), ""Link"")","GENGHIS KHAN (BBQ RUM), MEAT DISHES, BBQ",1500.0,,北海道空知郡中富良野町字中富良野ベベルイ,-,138,https://tabelog.com/en/hokkaido/A0104/A010403/1005139/,-,"JPY 1,000～JPY 1,999",1500.0
819,SHIJUU,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B820,"" "",""+""),""+"", SUBSTITUTE(F820,"" "",""+"")), ""Link"")","HAMBURGER STEAK, STEAK",1500.0,1500.0,北海道札幌市中央区南6条西24丁目1-18 Y'S南円山１階,MARUYAMA KOEN,137,https://tabelog.com/en/hokkaido/A0101/A010105/1004042/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
820,AJINO TAISHOU,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B821,"" "",""+""),""+"", SUBSTITUTE(F821,"" "",""+"")), ""Link"")","RAMEN, KATSU-DON (PORK CUTLET BOWL), CAFETERIA",999.0,999.0,北海道札幌市清田区平岡9条1-8-15 ニュータウンビル 1F,OYACHI,133,https://tabelog.com/en/hokkaido/A0101/A010304/1011902/,～JPY 999,～JPY 999,999.0
821,CURRY ZION,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B822,"" "",""+""),""+"", SUBSTITUTE(F822,"" "",""+"")), ""Link"")",SOUP CURRY,1500.0,1500.0,北海道留萌市花園町1-4-21,-,128,https://tabelog.com/en/hokkaido/A0109/A010905/1001173/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
822,KATSUHEI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B823,"" "",""+""),""+"", SUBSTITUTE(F823,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,北海道江別市野幌町48-18,NOPPORO,126,https://tabelog.com/en/hokkaido/A0107/A010703/1012124/,～JPY 999,～JPY 999,999.0
823,KASSHOKU KAKURESAKAGURA KAKEHASHI SOHON TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B824,"" "",""+""),""+"", SUBSTITUTE(F824,"" "",""+"")), ""Link"")","SEAFOOD, REGIONAL CUISINE, NIHONSHU (JAPANESE SAKE)",,12500.0,北海道札幌市中央区南四条西2-8-12 第３１桂和ビル　４Ｆ,SUSUKINO,125,https://tabelog.com/en/hokkaido/A0101/A010103/1003416/,"JPY 10,000～JPY 14,999",-,12500.0
824,GLASS  SEASONS,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B825,"" "",""+""),""+"", SUBSTITUTE(F825,"" "",""+"")), ""Link"")","YOSHOKU (JAPANESE STYLE WESTERN CUISINE), BUFFET STYLE",2500.0,,北海道札幌市中央区北5条西7-2-1 京王プラザホテル札幌　１F,SAPPORO,115,https://tabelog.com/en/hokkaido/A0101/A010101/1009227/,-,"JPY 2,000～JPY 2,999",2500.0
825,JIKI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B826,"" "",""+""),""+"", SUBSTITUTE(F826,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), HOT POT, IZAKAYA (TAVERN)",,5500.0,北海道札幌市中央区大通西18-2-12 ＭＭビル　１Ｆ,NISHI JUHATCHOME,115,https://tabelog.com/en/hokkaido/A0101/A010102/1001217/,"JPY 5,000～JPY 5,999",-,5500.0
826,PANYA KIMIKAGE,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B827,"" "",""+""),""+"", SUBSTITUTE(F827,"" "",""+"")), ""Link"")",BREAD,1500.0,,北海道石狩郡当別町東裏1756-18,HOKKAIDO IRYODAIGAKU,115,https://tabelog.com/en/hokkaido/A0107/A010702/1049370/,-,"JPY 1,000～JPY 1,999",1500.0
827,RUUUUU CURRY GARAKU,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B828,"" "",""+""),""+"", SUBSTITUTE(F828,"" "",""+"")), ""Link"")",CURRY,1500.0,1500.0,北海道札幌市豊平区美園3条1-1-26,TOYOHIRA KOEN,113,https://tabelog.com/en/hokkaido/A0101/A010303/1071454/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
828,UMI NO SHIKI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B829,"" "",""+""),""+"", SUBSTITUTE(F829,"" "",""+"")), ""Link"")","SEAFOOD, CRAB, SHABU SHABU (JAPANESE HOTPOT)",,12500.0,北海道札幌市中央区南6条西4丁目 G4ビル 6F,SUSUKINO,113,https://tabelog.com/en/hokkaido/A0101/A010103/1025708/,"JPY 10,000～JPY 14,999",-,12500.0
829,RAKUTEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B830,"" "",""+""),""+"", SUBSTITUTE(F830,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), ODEN, SEAFOOD",,3500.0,北海道小樽市稲穂2-13-7,OTARU,111,https://tabelog.com/en/hokkaido/A0106/A010601/1002766/,"JPY 3,000～JPY 3,999",-,3500.0
830,SUPUKARI NAGI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B831,"" "",""+""),""+"", SUBSTITUTE(F831,"" "",""+"")), ""Link"")",SOUP CURRY,1500.0,1500.0,北海道札幌市北区北29条西6-2-5,KITA SANJUYO JO,107,https://tabelog.com/en/hokkaido/A0101/A010201/1068855/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
831,OHNO BUONO,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B832,"" "",""+""),""+"", SUBSTITUTE(F832,"" "",""+"")), ""Link"")","PIZZA, CAFE, BAR",1500.0,1500.0,北海道札幌市西区発寒11条3-1-35,HASSAMUCHUO,107,https://tabelog.com/en/hokkaido/A0101/A010204/1050491/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
832,RAMEN KAZUKI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B833,"" "",""+""),""+"", SUBSTITUTE(F833,"" "",""+"")), ""Link"")","RAMEN, DUMPLINGS",999.0,999.0,北海道札幌市中央区北十一条西20丁目2,SOEN,104,https://tabelog.com/en/hokkaido/A0101/A010105/1011778/,～JPY 999,～JPY 999,999.0
833,SOBA NO SATO BIBAIRO,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B834,"" "",""+""),""+"", SUBSTITUTE(F834,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),1500.0,,北海道河西郡芽室町北伏古南12線26,-,104,https://tabelog.com/en/hokkaido/A0111/A011102/1009840/,-,"JPY 1,000～JPY 1,999",1500.0
834,HORUMON YAKINIKU RIKIWO,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B835,"" "",""+""),""+"", SUBSTITUTE(F835,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), IZAKAYA (TAVERN)",,3500.0,北海道札幌市中央区南4条西5 第一秀高ビル 1F,SUSUKINO,103,https://tabelog.com/en/hokkaido/A0101/A010103/1054824/,"JPY 3,000～JPY 3,999",-,3500.0
835,CHIISANA* ME,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B836,"" "",""+""),""+"", SUBSTITUTE(F836,"" "",""+"")), ""Link"")","BREAD, SWEETS",,,北海道千歳市勇舞4-2-19,OSATSU,102,https://tabelog.com/en/hokkaido/A0107/A010701/1004723/,-,-,
836,FURANO WAGYU YOSHIUSHI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B837,"" "",""+""),""+"", SUBSTITUTE(F837,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), SHABU SHABU (JAPANESE HOTPOT), KOREAN",,9000.0,北海道札幌市中央区南4条西2丁目11-7 TOMORUビル3階,SUSUKINO,99,https://tabelog.com/en/hokkaido/A0101/A010103/1055460/,"JPY 8,000～JPY 9,999",-,9000.0
837,FUKUNOYA TANAKA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B838,"" "",""+""),""+"", SUBSTITUTE(F838,"" "",""+"")), ""Link"")",FUGU (PUFFERFISH),,12500.0,北海道札幌市中央区南3条西5丁目 三条美松ビル7階,TANUKIKOJI,95,https://tabelog.com/en/hokkaido/A0101/A010103/1008567/,"JPY 10,000～JPY 14,999",-,12500.0
838,WAGYUU RESUTORAN ROGU HAUSU BIBI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B839,"" "",""+""),""+"", SUBSTITUTE(F839,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), STEAK",7000.0,,北海道苫小牧市美沢8-5,UENAE,92,https://tabelog.com/en/hokkaido/A0108/A010802/1002132/,-,"JPY 6,000～JPY 7,999",7000.0
839,SOSAKU DINING TABEMONO DE ASONDE WA IKEMASEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B840,"" "",""+""),""+"", SUBSTITUTE(F840,"" "",""+"")), ""Link"")","DINING BAR, ITALIAN",1500.0,5500.0,北海道札幌市中央区南3条西6-1-2 第32藤井ビル 2F,SHISEIKAN SHOGAKKO MAE,90,https://tabelog.com/en/hokkaido/A0101/A010103/1067826/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0
840,SUMIBI NIKU YAKI SOKO CONOYOSHI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B841,"" "",""+""),""+"", SUBSTITUTE(F841,"" "",""+"")), ""Link"")","DINING BAR, STEAK",2500.0,4500.0,北海道札幌市中央区南3条東1丁目4-2 アルファ創成川公園ビル1F,HOSUI SUSUKINO,89,https://tabelog.com/en/hokkaido/A0101/A010103/1045963/,"JPY 4,000～JPY 4,999","JPY 2,000～JPY 2,999",4500.0
841,SPICE CURRY HARAPPI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B842,"" "",""+""),""+"", SUBSTITUTE(F842,"" "",""+"")), ""Link"")",CURRY,1500.0,1500.0,北海道札幌市中央区南1条西13-317-2 三誠ビル 1F,NISHI JUGO CHOME,87,https://tabelog.com/en/hokkaido/A0101/A010102/1071607/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
842,SUSHI ISONO,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B843,"" "",""+""),""+"", SUBSTITUTE(F843,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",12500.0,17500.0,北海道札幌市中央区南2条西7丁目8-2 南2条ビル1F,NISHI HATCHOME,84,https://tabelog.com/en/hokkaido/A0101/A010102/1053939/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
843,MITSUKI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B844,"" "",""+""),""+"", SUBSTITUTE(F844,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), DINING BAR, WINE BAR",,7000.0,北海道札幌市中央区南三条西7-7-18,NISHI HATCHOME,83,https://tabelog.com/en/hokkaido/A0101/A010103/1073940/,"JPY 6,000～JPY 7,999",-,7000.0
844,UNAGITOKISETURYOURI  TORAYA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B845,"" "",""+""),""+"", SUBSTITUTE(F845,"" "",""+"")), ""Link"")","JAPANESE CUISINE, UNAGI (EEL)",7000.0,12500.0,北海道札幌市中央区大通西28-4-14,MARUYAMA KOEN,81,https://tabelog.com/en/hokkaido/A0101/A010105/1004035/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0
845,OKAMEYA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B846,"" "",""+""),""+"", SUBSTITUTE(F846,"" "",""+"")), ""Link"")",BREAD,999.0,999.0,北海道札幌市西区発寒15条4-8-18,HASSAMU,75,https://tabelog.com/en/hokkaido/A0101/A010204/1058736/,～JPY 999,～JPY 999,999.0
846,TEZE,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B847,"" "",""+""),""+"", SUBSTITUTE(F847,"" "",""+"")), ""Link"")","BISTRO, FRENCH, WINE BAR",4500.0,9000.0,北海道札幌市中央区南4条西5丁目10 つむぎビル 3F,SHISEIKAN SHOGAKKO MAE,75,https://tabelog.com/en/hokkaido/A0101/A010103/1049029/,"JPY 8,000～JPY 9,999","JPY 4,000～JPY 4,999",9000.0
847,BISUTORO SHIMIZUTEI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B848,"" "",""+""),""+"", SUBSTITUTE(F848,"" "",""+"")), ""Link"")",BISTRO,,5500.0,北海道札幌市中央区南3条西7-6-4 タヌキスクエア 1F,NISHI HATCHOME,64,https://tabelog.com/en/hokkaido/A0101/A010102/1039427/,"JPY 5,000～JPY 5,999",-,5500.0
848,IZAKAYA KAMIGASHIMA,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B849,"" "",""+""),""+"", SUBSTITUTE(F849,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), YAKITORI (GRILLED CHICKEN SKEWERS)",,2500.0,北海道札幌市豊平区平岸3条6丁目6-22 たかのマンション1階,HIRAGISHI,64,https://tabelog.com/en/hokkaido/A0101/A010303/1026194/,"JPY 2,000～JPY 2,999",-,2500.0
849,JAMBO YAKI TORI TSUKASA NANGO TEN,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B850,"" "",""+""),""+"", SUBSTITUTE(F850,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,2500.0,北海道札幌市白石区南郷通17南4-10,NANGO JUHATCHOME,55,https://tabelog.com/en/hokkaido/A0101/A010301/1014117/,"JPY 2,000～JPY 2,999",-,2500.0
850,CURRY&SPICE PAYOKAY,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B851,"" "",""+""),""+"", SUBSTITUTE(F851,"" "",""+"")), ""Link"")","INDIAN CURRY, CURRY",1500.0,,北海道札幌市豊平区豊平2条4-1-43,KIKUSUI,55,https://tabelog.com/en/hokkaido/A0101/A010303/1060785/,-,"JPY 1,000～JPY 1,999",1500.0
851,UNAGI DOKORO TAKAHASHI,3.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B852,"" "",""+""),""+"", SUBSTITUTE(F852,"" "",""+"")), ""Link"")","UNAGI (EEL), TEMPURA",3500.0,4500.0,北海道函館市五稜郭町24-7,GORYOKAKU KOEN MAE,54,https://tabelog.com/en/hokkaido/A0105/A010501/1016521/,"JPY 4,000～JPY 4,999","JPY 3,000～JPY 3,999",4500.0
